Precision,Accuracy,Time for iteration
2061,29242,0.018384933471679688
2062,29257,0.017063140869140625
2063,29271,0.019127845764160156
2064,29285,0.018096208572387695
2065,29299,0.01909637451171875
2066,29313,0.01809549331665039
2067,29327,0.018465757369995117
2068,29342,0.018004894256591797
2069,29356,0.019005775451660156
2070,29370,0.018004894256591797
2071,29384,0.018999576568603516
2072,29398,0.01906728744506836
2073,29413,0.018103361129760742
2074,29427,0.01890087127685547
2075,29441,0.018100500106811523
2076,29454,0.017975807189941406
2077,29470,0.01900172233581543
2078,29483,0.018996477127075195
2079,29498,0.018024921417236328
2080,29511,0.019007444381713867
2081,29526,0.01810455322265625
2082,29539,0.01699686050415039
2083,29554,0.018990516662597656
2084,29567,0.0189974308013916
2085,29583,0.01800084114074707
2086,29597,0.017101287841796875
2087,29611,0.017999649047851562
2088,29625,0.017499446868896484
2089,29639,0.018023014068603516
2090,29654,0.018424034118652344
2091,29668,0.01799941062927246
2092,29682,0.019013404846191406
2093,29696,0.017994403839111328
2094,29710,0.016999244689941406
2095,29725,0.018518686294555664
2096,29739,0.018152236938476562
2097,29753,0.018143177032470703
2098,29767,0.01974964141845703
2099,29781,0.020017385482788086
2100,29795,0.01900029182434082
2101,29810,0.018995046615600586
2102,29823,0.018998146057128906
2103,29838,0.019007205963134766
2104,29852,0.019011497497558594
2105,29866,0.018444061279296875
2106,29881,0.018119096755981445
2107,29895,0.017994165420532227
2108,29909,0.017930030822753906
2109,29923,0.018004179000854492
2110,29937,0.019002914428710938
2111,29951,0.01915764808654785
2112,29966,0.019001007080078125
2113,29979,0.018993854522705078
2114,29993,0.018365859985351562
2115,30007,0.018349647521972656
2116,30023,0.01871943473815918
2117,30037,0.019008159637451172
2118,30051,0.019105195999145508
2119,30065,0.01900458335876465
2120,30079,0.01900339126586914
2121,30093,0.01900029182434082
2122,30107,0.017995357513427734
2123,30122,0.018996000289916992
2124,30136,0.018896818161010742
2125,30150,0.02606368064880371
2126,30164,0.018000125885009766
2127,30178,0.01815938949584961
2128,30193,0.019629716873168945
2129,30207,0.01801013946533203
2130,30221,0.018008708953857422
2131,30235,0.01810288429260254
2132,30249,0.019002676010131836
2133,30264,0.01799941062927246
2134,30278,0.018137454986572266
2135,30292,0.01701068878173828
2136,30305,0.018297195434570312
2137,30320,0.018000125885009766
2138,30335,0.018265962600708008
2139,30348,0.0189969539642334
2140,30363,0.017908573150634766
2141,30377,0.019345998764038086
2142,30391,0.021005630493164062
2143,30405,0.017236709594726562
2144,30420,0.019193649291992188
2145,30434,0.01889967918395996
2146,30447,0.017910480499267578
2147,30460,0.01900506019592285
2148,30476,0.017981529235839844
2149,30490,0.01832413673400879
2150,30505,0.017783403396606445
2151,30518,0.018006086349487305
2152,30533,0.019001483917236328
2153,30546,0.02094745635986328
2154,30561,0.02132248878479004
2155,30575,0.02035045623779297
2156,30590,0.02028822898864746
2157,30604,0.018977880477905273
2158,30618,0.020325183868408203
2159,30632,0.021156787872314453
2160,30646,0.020101308822631836
2161,30661,0.02206587791442871
2162,30675,0.020254135131835938
2163,30689,0.021255970001220703
2164,30703,0.019215106964111328
2165,30717,0.019190073013305664
2166,30731,0.01901555061340332
2167,30745,0.01902008056640625
2168,30759,0.021996498107910156
2169,30774,0.020000934600830078
2170,30788,0.01800370216369629
2171,30803,0.021004676818847656
2172,30817,0.020342588424682617
2173,30830,0.020999431610107422
2174,30845,0.019248485565185547
2175,30859,0.020383119583129883
2176,30874,0.02009868621826172
2177,30887,0.0191042423248291
2178,30902,0.020104169845581055
2179,30916,0.01899433135986328
2180,30930,0.019287824630737305
2181,30944,0.018991708755493164
2182,30958,0.01819634437561035
2183,30972,0.019516706466674805
2184,30987,0.019001483917236328
2185,31001,0.020108699798583984
2186,31014,0.01900458335876465
2187,31030,0.01888751983642578
2188,31044,0.019004344940185547
2189,31057,0.020006418228149414
2190,31072,0.01898789405822754
2191,31085,0.01810312271118164
2192,31100,0.019135713577270508
2193,31115,0.019898414611816406
2194,31129,0.01890254020690918
2195,31143,0.019002914428710938
2196,31157,0.01999974250793457
2197,31171,0.030349016189575195
2198,31185,0.01894235610961914
2199,31200,0.018999338150024414
2200,31213,0.019011735916137695
2201,31228,0.018906116485595703
2202,31242,0.020003318786621094
2203,31256,0.020434141159057617
2204,31270,0.020000219345092773
2205,31285,0.0209958553314209
2206,31298,0.019066810607910156
2207,31313,0.018893957138061523
2208,31327,0.018000364303588867
2209,31341,0.019611120223999023
2210,31356,0.018996477127075195
2211,31369,0.019893884658813477
2212,31384,0.019125938415527344
2213,31398,0.02001047134399414
2214,31412,0.020102262496948242
2215,31427,0.021164655685424805
2216,31440,0.019934892654418945
2217,31454,0.02000904083251953
2218,31469,0.01900029182434082
2219,31483,0.020003795623779297
2220,31498,0.020456552505493164
2221,31511,0.020008325576782227
2222,31526,0.019999980926513672
2223,31540,0.02217698097229004
2224,31554,0.01900649070739746
2225,31568,0.020001888275146484
2226,31582,0.022020816802978516
2227,31597,0.020012855529785156
2228,31611,0.020014286041259766
2229,31625,0.020238161087036133
2230,31639,0.02099466323852539
2231,31653,0.019892215728759766
2232,31667,0.020108461380004883
2233,31681,0.020124197006225586
2234,31696,0.020904541015625
2235,31709,0.020104169845581055
2236,31724,0.02099776268005371
2237,31739,0.019989490509033203
2238,31752,0.019181251525878906
2239,31766,0.020794391632080078
2240,31781,0.022034168243408203
2241,31795,0.0198972225189209
2242,31809,0.02108597755432129
2243,31823,0.021001815795898438
2244,31837,0.020564794540405273
2245,31852,0.021033525466918945
2246,31865,0.0200040340423584
2247,31880,0.02110743522644043
2248,31895,0.020999670028686523
2249,31909,0.01900029182434082
2250,31923,0.018996715545654297
2251,31936,0.02000284194946289
2252,31951,0.019997596740722656
2253,31965,0.018939733505249023
2254,31979,0.02099752426147461
2255,31993,0.019895553588867188
2256,32007,0.019994020462036133
2257,32021,0.02031540870666504
2258,32036,0.019994258880615234
2259,32051,0.01999187469482422
2260,32064,0.019994497299194336
2261,32079,0.021004438400268555
2262,32092,0.020096302032470703
2263,32107,0.01998758316040039
2264,32121,0.022007465362548828
2265,32136,0.020093202590942383
2266,32150,0.020993947982788086
2267,32164,0.01999068260192871
2268,32178,0.020003080368041992
2269,32192,0.02201676368713379
2270,32206,0.01999688148498535
2271,32221,0.019004106521606445
2272,32235,0.02090144157409668
2273,32249,0.020000696182250977
2274,32263,0.01999640464782715
2275,32277,0.020326852798461914
2276,32292,0.019992351531982422
2277,32306,0.019829750061035156
2278,32320,0.02000594139099121
2279,32334,0.021006107330322266
2280,32348,0.020999431610107422
2281,32363,0.02031230926513672
2282,32376,0.02053976058959961
2283,32390,0.0193178653717041
2284,32405,0.02100062370300293
2285,32419,0.019998550415039062
2286,32433,0.02108168601989746
2287,32447,0.021109819412231445
2288,32462,0.019893646240234375
2289,32476,0.019994020462036133
2290,32489,0.02097940444946289
2291,32504,0.02121567726135254
2292,32519,0.020004987716674805
2293,32532,0.020205259323120117
2294,32547,0.021008968353271484
2295,32561,0.02099776268005371
2296,32575,0.01999521255493164
2297,32589,0.019893169403076172
2298,32604,0.021013736724853516
2299,32617,0.01998138427734375
2300,32632,0.019999980926513672
2301,32646,0.021004438400268555
2302,32660,0.021098613739013672
