Precision,Accuracy,Time for iteration
546,7757,0.6175832748413086
547,7771,0.676069974899292
548,7786,0.6108701229095459
549,7799,0.5806999206542969
550,7813,0.6445879936218262
551,7828,0.5848052501678467
552,7841,0.6424634456634521
553,7856,0.6316306591033936
554,7870,0.572258710861206
555,7884,0.6487259864807129
556,7899,0.5924136638641357
557,7913,0.6523878574371338
558,7927,0.5833890438079834
559,7941,0.6711926460266113
560,7954,0.6153974533081055
561,7970,0.5541234016418457
562,7984,0.6430039405822754
563,7998,0.590062141418457
564,8012,0.6392474174499512
565,8027,0.6126096248626709
566,8039,0.5580804347991943
567,8055,0.6189327239990234
568,8068,0.587378978729248
569,8083,0.6593530178070068
570,8097,0.595111608505249
571,8111,0.6367888450622559
572,8125,0.6232352256774902
573,8140,0.5552809238433838
574,8154,0.648690938949585
575,8168,0.58624267578125
576,8182,0.6489858627319336
577,8197,0.6204586029052734
578,8211,0.6852133274078369
579,8225,0.6218793392181396
580,8239,0.5855627059936523
581,8253,0.6534593105316162
582,8267,0.5908944606781006
583,8281,0.6444792747497559
584,8296,0.6135189533233643
585,8310,0.5581789016723633
586,8324,0.6116049289703369
587,8338,0.586925745010376
588,8353,0.6551856994628906
589,8367,0.6130008697509766
590,8381,0.7469096183776855
591,8395,0.6353743076324463
592,8409,0.5603265762329102
593,8424,0.6507110595703125
594,8437,0.5886476039886475
595,8452,0.6537044048309326
596,8466,0.617124080657959
597,8480,0.5502808094024658
598,8494,0.6178598403930664
599,8508,0.6019992828369141
600,8523,0.6571857929229736
601,8537,0.5929610729217529
602,8551,0.6411421298980713
603,8565,0.6207489967346191
604,8579,0.5594954490661621
605,8593,0.6478142738342285
606,8607,0.6010887622833252
607,8622,0.6546669006347656
608,8636,0.6145753860473633
609,8649,0.5390136241912842
610,8665,0.6148114204406738
611,8678,0.5904865264892578
612,8693,0.6561307907104492
613,8706,0.5822832584381104
614,8721,0.647801399230957
615,8736,0.6197929382324219
616,8749,0.559389591217041
617,8764,0.620128870010376
618,8778,0.5878691673278809
619,8792,0.6456115245819092
620,8806,0.6107316017150879
621,8820,0.6827199459075928
622,8835,0.6188933849334717
623,8849,0.5529563426971436
624,8863,0.6491489410400391
625,8878,0.5900692939758301
626,8892,0.6330559253692627
627,8905,0.6278743743896484
628,8920,0.5549371242523193
629,8934,0.6199932098388672
630,8948,0.5892486572265625
631,8962,0.6464004516601562
632,8977,0.5886831283569336
633,8991,0.6477539539337158
634,9005,0.611276388168335
635,9019,0.5674421787261963
636,9034,0.6498620510101318
637,9048,0.5816452503204346
638,9062,0.6382825374603271
639,9076,0.6227762699127197
640,9090,0.5397565364837646
641,9104,0.6229932308197021
642,9119,0.6025211811065674
643,9132,0.649437665939331
644,9145,0.609722375869751
645,9161,0.6491215229034424
646,9175,0.6157937049865723
647,9189,0.5601406097412109
648,9203,0.6288752555847168
649,9218,0.582880973815918
650,9232,0.6458845138549805
651,9246,0.6212232112884521
652,9259,0.6864607334136963
653,9274,0.6152207851409912
654,9288,0.5579376220703125
655,9302,0.6505391597747803
656,9317,0.5833039283752441
657,9331,0.644080400466919
658,9345,0.6179599761962891
659,9360,0.5634663105010986
660,9374,0.6285099983215332
661,9388,0.587515115737915
662,9402,0.6568107604980469
663,9416,0.5917167663574219
664,9430,0.6458818912506104
665,9445,0.6133217811584473
666,9458,0.5614559650421143
667,9473,0.6409745216369629
668,9487,0.5931639671325684
669,9502,0.654454231262207
670,9516,0.6126508712768555
671,9529,0.5260031223297119
672,9543,0.6166229248046875
673,9558,0.5945429801940918
674,9572,0.6506059169769287
675,9586,0.5930864810943604
676,9601,0.6612269878387451
677,9615,0.6173079013824463
678,9629,0.5613102912902832
679,9643,0.6245746612548828
680,9657,0.5901119709014893
681,9672,0.6548125743865967
682,9685,0.6200809478759766
683,9700,0.6766316890716553
684,9713,0.6239316463470459
685,9728,0.5526432991027832
686,9742,0.6494905948638916
687,9756,0.597649335861206
688,9771,0.6569051742553711
689,9785,0.6490504741668701
690,9799,0.5575659275054932
691,9813,0.614140510559082
692,9828,0.5834512710571289
693,9842,0.656987190246582
694,9856,0.5835039615631104
695,9870,0.6445891857147217
696,9884,0.627526044845581
697,9899,0.5596611499786377
698,9912,0.6442158222198486
699,9926,0.5939993858337402
700,9941,0.6500163078308105
701,9955,0.6119160652160645
702,9970,0.5360677242279053
703,9984,0.6188366413116455
704,9998,0.5897901058197021
705,10010,0.6463327407836914
706,10026,0.5893974304199219
707,10040,0.6463334560394287
708,10054,0.6243205070495605
709,10068,0.5540831089019775
710,10082,0.6328845024108887
711,10097,0.5936925411224365
712,10111,0.6533834934234619
713,10125,0.6228671073913574
714,10139,0.6763386726379395
715,10153,0.6172535419464111
716,10167,0.5556254386901855
717,10182,0.6577498912811279
718,10196,0.5951471328735352
719,10210,0.6545867919921875
720,10223,0.6207475662231445
721,10239,0.5704877376556396
722,10253,0.6248874664306641
723,10267,0.5906362533569336
724,10282,0.6420307159423828
725,10294,0.5770518779754639
726,10310,0.6447718143463135
727,10324,0.6193037033081055
728,10337,0.5621240139007568
729,10351,0.652632474899292
730,10367,0.5929665565490723
731,10380,0.6588211059570312
732,10394,0.6231071949005127
733,10409,0.5446226596832275
734,10422,0.643700122833252
735,10437,0.5970962047576904
736,10451,0.6506674289703369
737,10466,0.5948655605316162
738,10479,0.647845983505249
739,10494,0.625727653503418
740,10508,0.5558121204376221
741,10522,0.6483654975891113
742,10536,0.5880618095397949
743,10550,0.6514899730682373
744,10565,0.6141078472137451
745,10579,0.6866016387939453
746,10593,0.6127305030822754
747,10608,0.6018016338348389
748,10622,0.6543307304382324
749,10635,0.588374137878418
750,10650,0.6481177806854248
751,10664,0.621696949005127
752,10678,0.5550742149353027
753,10693,0.614142894744873
754,10707,0.5918843746185303
